user_id,timestamp,stage,attempt_number,time_on_stage_seconds,page_scroll_depth,device_type,hour_of_day,is_weekday,referral_source
U01077,2025-07-07 08:10:28,kyc,1,133,42.6,desktop,8,1,social_media
U01078,2025-07-02 07:11:00,landing,1,5,31.7,desktop,7,1,social_media
U01078,2025-07-02 07:11:19,fd_view,1,21,90.0,desktop,7,1,social_media
U01078,2025-07-06 06:11:00,landing,2,5,30.0,desktop,6,0,social_media
U01078,2025-07-06 06:11:29,fd_view,2,19,31.6,tablet,6,0,social_media
U01078,2025-07-06 06:11:34,details,2,73,52.1,mobile,6,0,social_media
U01078,2025-07-06 06:12:08,kyc,2,298,42.9,tablet,6,0,social_media
U01078,2025-07-06 06:11:52,deposit,2,26,66.0,desktop,6,0,social_media
U01079,2025-07-10 06:20:00,landing,1,23,26.7,tablet,6,1,organic
U01079,2025-07-10 06:20:11,fd_view,1,36,51.6,tablet,6,1,organic
U01079,2025-07-10 06:20:45,details,1,6,16.1,tablet,6,1,organic
U01079,2025-07-10 06:21:03,kyc,1,94,56.0,tablet,6,1,organic
U01080,2025-07-26 01:53:00,landing,1,5,61.1,desktop,1,0,google_ads
U01080,2025-07-26 01:53:28,fd_view,1,32,57.8,desktop,1,0,google_ads
U01081,2025-07-28 00:17:00,landing,1,13,21.6,desktop,0,1,google_ads
U01081,2025-07-28 00:17:28,fd_view,1,95,82.9,desktop,0,1,google_ads
U01081,2025-07-28 00:17:51,details,1,181,34.1,desktop,0,1,google_ads
U01082,2025-07-02 22:30:00,landing,1,70,44.8,mobile,22,1,partner_referral
U01082,2025-07-02 22:30:17,fd_view,1,32,58.1,mobile,22,1,partner_referral
U01082,2025-07-02 22:30:51,details,1,175,88.2,mobile,22,1,partner_referral
U01082,2025-07-02 22:30:40,kyc,1,3,47.3,mobile,22,1,partner_referral
U01082,2025-07-02 22:30:55,deposit,1,75,81.0,mobile,22,1,partner_referral
U01083,2025-07-23 20:51:00,landing,1,13,67.9,mobile,20,1,organic
U01083,2025-07-23 20:51:17,fd_view,1,152,33.9,mobile,20,1,organic
U01084,2025-07-04 20:14:00,landing,1,74,27.6,mobile,20,1,organic
U01084,2025-07-04 20:14:20,fd_view,1,26,57.0,mobile,20,1,organic
U01084,2025-07-04 20:14:34,details,1,74,82.4,mobile,20,1,organic
U01084,2025-07-04 20:14:36,kyc,1,71,24.8,mobile,20,1,organic
U01084,2025-07-06 17:14:00,landing,2,10,5.0,mobile,17,0,organic
U01084,2025-07-06 17:14:25,fd_view,2,33,45.9,mobile,17,0,organic
U01084,2025-07-06 17:14:22,details,2,38,17.0,mobile,17,0,organic
U01084,2025-07-06 17:15:12,kyc,2,179,71.2,mobile,17,0,organic
U01085,2025-07-16 00:46:00,landing,1,5,6.4,mobile,0,1,direct
U01086,2025-07-17 22:21:00,landing,1,16,47.6,desktop,22,1,social_media
U01086,2025-07-19 22:21:00,landing,2,5,24.5,desktop,22,0,social_media
U01086,2025-07-19 22:21:24,fd_view,2,7,68.1,desktop,22,0,social_media
U01087,2025-07-13 21:57:00,landing,1,26,24.8,mobile,21,0,organic
U01087,2025-07-13 21:57:05,fd_view,1,3,79.1,mobile,21,0,organic
U01087,2025-07-13 21:57:46,details,1,29,23.5,mobile,21,0,organic
U01087,2025-07-13 21:57:45,kyc,1,182,57.6,mobile,21,0,organic
U01087,2025-07-13 21:58:01,deposit,1,50,72.4,mobile,21,0,organic
U01088,2025-07-16 03:27:00,landing,1,46,32.1,desktop,3,1,google_ads
U01088,2025-07-16 03:27:16,fd_view,1,23,90.2,desktop,3,1,google_ads
U01089,2025-07-23 21:18:00,landing,1,7,35.1,mobile,21,1,google_ads
U01089,2025-07-27 18:18:00,landing,2,44,52.5,mobile,18,0,google_ads
U01089,2025-07-27 18:18:24,fd_view,2,28,63.0,mobile,18,0,google_ads
U01089,2025-07-27 18:18:26,details,2,99,57.4,mobile,18,0,google_ads
U01090,2025-07-14 01:15:00,landing,1,29,50.2,mobile,1,1,social_media
U01091,2025-07-07 07:22:00,landing,1,41,47.1,mobile,7,1,partner_referral
U01091,2025-07-07 07:22:12,fd_view,1,26,72.7,mobile,7,1,partner_referral
U01092,2025-07-06 07:35:00,landing,1,12,6.2,desktop,7,0,organic
U01092,2025-07-06 07:35:10,fd_view,1,17,83.4,desktop,7,0,organic
U01092,2025-07-06 07:35:19,details,1,113,40.7,desktop,7,0,organic
U01092,2025-07-06 07:35:58,kyc,1,92,31.0,desktop,7,0,organic
U01093,2025-07-08 20:47:00,landing,1,5,8.5,desktop,20,1,social_media
U01093,2025-07-08 20:47:23,fd_view,1,15,56.1,desktop,20,1,social_media
U01093,2025-07-08 20:47:26,details,1,232,57.3,desktop,20,1,social_media
U01093,2025-07-08 20:47:39,kyc,1,216,83.6,desktop,20,1,social_media
U01094,2025-07-03 05:58:00,landing,1,101,21.1,desktop,5,1,google_ads
U01094,2025-07-03 05:58:18,fd_view,1,11,71.8,desktop,5,1,google_ads
U01094,2025-07-03 05:58:52,details,1,204,82.2,desktop,5,1,google_ads
U01094,2025-07-03 05:58:54,kyc,1,396,66.4,desktop,5,1,google_ads
U01094,2025-07-04 07:58:00,landing,2,26,44.2,desktop,7,1,google_ads
U01094,2025-07-04 07:58:21,fd_view,2,49,38.6,desktop,7,1,google_ads
U01095,2025-07-07 08:43:00,landing,1,13,89.3,mobile,8,1,google_ads
U01095,2025-07-07 08:43:07,fd_view,1,70,75.7,mobile,8,1,google_ads
U01095,2025-07-08 06:43:00,landing,2,5,6.1,mobile,6,1,google_ads
U01096,2025-07-12 20:42:00,landing,1,5,47.2,tablet,20,0,google_ads
U01097,2025-07-28 06:20:00,landing,1,16,51.9,mobile,6,1,google_ads
U01097,2025-07-28 06:20:15,fd_view,1,3,65.1,mobile,6,1,google_ads
U01097,2025-08-01 04:20:00,landing,2,5,39.0,mobile,4,1,google_ads
U01097,2025-08-01 04:20:22,fd_view,2,6,89.5,mobile,4,1,google_ads
U01098,2025-07-12 08:04:00,landing,1,5,25.2,mobile,8,0,google_ads
U01098,2025-07-12 08:04:24,fd_view,1,11,89.8,mobile,8,0,google_ads
U01098,2025-07-12 08:04:41,details,1,104,26.2,mobile,8,0,google_ads
U01099,2025-07-26 04:25:00,landing,1,24,16.1,tablet,4,0,google_ads
U01099,2025-07-26 04:25:09,fd_view,1,17,49.4,tablet,4,0,google_ads
U01100,2025-07-18 20:46:00,landing,1,9,21.4,mobile,20,1,google_ads
U01100,2025-07-18 20:46:10,fd_view,1,6,68.1,mobile,20,1,google_ads
U01100,2025-07-22 19:46:00,landing,2,5,22.3,mobile,19,1,google_ads
U01100,2025-07-22 19:46:19,fd_view,2,49,55.2,mobile,19,1,google_ads
U01100,2025-07-22 19:46:34,details,2,19,64.1,mobile,19,1,google_ads
U01101,2025-07-17 23:09:00,landing,1,28,20.1,desktop,23,1,organic
U01101,2025-07-17 23:09:26,fd_view,1,21,68.7,desktop,23,1,organic
U01101,2025-07-17 23:09:25,details,1,28,69.7,desktop,23,1,organic
U01101,2025-07-20 23:09:00,landing,2,22,53.8,desktop,23,0,organic
U01101,2025-07-20 23:09:14,fd_view,2,41,10.0,desktop,23,0,organic
U01101,2025-07-20 23:09:41,details,2,6,52.1,desktop,23,0,organic
U01102,2025-07-13 06:58:00,landing,1,40,40.7,mobile,6,0,social_media
U01102,2025-07-13 06:58:28,fd_view,1,32,90.2,mobile,6,0,social_media
U01102,2025-07-14 07:58:00,landing,2,20,56.4,mobile,7,1,social_media
U01102,2025-07-14 07:58:20,fd_view,2,14,33.8,mobile,7,1,social_media
U01102,2025-07-14 07:58:27,details,2,73,32.2,mobile,7,1,social_media
U01102,2025-07-14 07:58:39,kyc,2,72,60.2,mobile,7,1,social_media
U01103,2025-07-12 05:11:00,landing,1,5,34.6,desktop,5,0,organic
U01103,2025-07-12 05:11:26,fd_view,1,45,73.5,desktop,5,0,organic
U01104,2025-07-30 02:34:00,landing,1,32,73.6,tablet,2,1,organic
U01104,2025-07-30 02:34:20,fd_view,1,19,87.6,tablet,2,1,organic
U01104,2025-07-30 02:34:14,details,1,55,63.1,tablet,2,1,organic
U01105,2025-07-17 21:39:00,landing,1,59,32.6,mobile,21,1,social_media
U01105,2025-07-18 20:39:00,landing,2,47,29.4,mobile,20,1,social_media
U01105,2025-07-18 20:39:08,fd_view,2,15,41.3,tablet,20,1,social_media
U01106,2025-07-25 06:38:00,landing,1,10,55.3,desktop,6,1,social_media
U01106,2025-07-28 06:38:00,landing,2,24,65.0,desktop,6,1,social_media
U01106,2025-07-28 06:38:09,fd_view,2,30,75.5,mobile,6,1,social_media
U01106,2025-07-28 06:38:36,details,2,33,54.2,desktop,6,1,social_media
U01106,2025-07-28 06:38:54,kyc,2,47,34.8,desktop,6,1,social_media
U01106,2025-07-28 06:39:05,deposit,2,63,34.1,desktop,6,1,social_media
U01107,2025-07-21 19:49:00,landing,1,30,10.3,mobile,19,1,social_media
U01108,2025-07-23 02:19:00,landing,1,71,60.4,desktop,2,1,google_ads
U01108,2025-07-23 02:19:10,fd_view,1,8,58.5,desktop,2,1,google_ads
U01109,2025-07-18 17:31:00,landing,1,8,61.8,mobile,17,1,google_ads
U01109,2025-07-19 18:31:00,landing,2,5,39.8,mobile,18,0,google_ads
U01109,2025-07-19 18:31:24,fd_view,2,17,21.7,mobile,18,0,google_ads
U01109,2025-07-19 18:31:42,details,2,107,21.8,mobile,18,0,google_ads
U01109,2025-07-19 18:31:55,kyc,2,140,17.8,mobile,18,0,google_ads
U01110,2025-07-19 05:56:00,landing,1,15,27.3,mobile,5,0,social_media
U01111,2025-07-20 18:18:00,landing,1,104,73.8,mobile,18,0,social_media
U01111,2025-07-20 18:18:29,fd_view,1,31,63.9,mobile,18,0,social_media
U01111,2025-07-20 18:18:47,details,1,90,68.9,mobile,18,0,social_media
U01111,2025-07-22 19:18:00,landing,2,40,29.4,mobile,19,1,social_media
U01111,2025-07-22 19:18:11,fd_view,2,3,88.7,mobile,19,1,social_media
U01111,2025-07-22 19:18:24,details,2,155,86.9,mobile,19,1,social_media
U01111,2025-07-22 19:18:38,kyc,2,72,57.1,mobile,19,1,social_media
U01111,2025-07-22 19:19:13,deposit,2,16,65.7,mobile,19,1,social_media
U01112,2025-07-22 04:57:00,landing,1,39,7.4,mobile,4,1,google_ads
U01113,2025-07-02 05:41:00,landing,1,35,34.2,tablet,5,1,direct
U01113,2025-07-04 05:41:00,landing,2,50,91.7,tablet,5,1,direct
U01113,2025-07-04 05:41:19,fd_view,2,13,77.1,mobile,5,1,direct
U01114,2025-07-02 04:56:00,landing,1,39,40.1,mobile,4,1,organic
U01114,2025-07-02 04:56:08,fd_view,1,54,33.3,mobile,4,1,organic
U01114,2025-07-04 07:56:00,landing,2,5,42.8,mobile,7,1,organic
U01114,2025-07-04 05:56:00,landing,3,20,32.3,tablet,5,1,organic
U01114,2025-07-04 05:56:07,fd_view,3,3,63.6,mobile,5,1,organic
U01114,2025-07-04 05:56:25,details,3,300,60.6,tablet,5,1,organic
U01115,2025-07-14 19:44:00,landing,1,7,85.6,mobile,19,1,direct
U01115,2025-07-14 19:44:21,fd_view,1,65,49.3,mobile,19,1,direct
U01115,2025-07-14 19:44:44,details,1,3,85.1,mobile,19,1,direct
U01115,2025-07-16 18:44:00,landing,2,6,30.6,mobile,18,1,direct
U01115,2025-07-16 18:44:08,fd_view,2,9,66.9,mobile,18,1,direct
U01116,2025-07-19 20:42:00,landing,1,10,29.5,mobile,20,0,direct
U01116,2025-07-19 20:42:25,fd_view,1,7,82.4,mobile,20,0,direct
U01116,2025-07-19 20:42:31,details,1,99,35.2,mobile,20,0,direct
U01116,2025-07-19 20:43:05,kyc,1,196,67.2,mobile,20,0,direct
U01116,2025-07-19 20:42:50,deposit,1,14,78.9,mobile,20,0,direct
U01116,2025-07-23 17:42:00,landing,2,5,52.4,tablet,17,1,direct
U01116,2025-07-23 17:42:27,fd_view,2,26,68.1,mobile,17,1,direct
U01116,2025-07-23 17:42:30,details,2,125,86.3,mobile,17,1,direct
U01116,2025-07-27 18:42:00,landing,3,65,44.8,desktop,18,0,direct
U01116,2025-07-27 18:42:09,fd_view,3,39,39.9,mobile,18,0,direct
U01117,2025-07-02 17:34:00,landing,1,19,23.3,mobile,17,1,social_media
U01117,2025-07-02 17:34:05,fd_view,1,66,93.6,mobile,17,1,social_media
U01117,2025-07-02 17:34:30,details,1,84,69.7,mobile,17,1,social_media
U01117,2025-07-05 18:34:00,landing,2,26,11.9,mobile,18,0,social_media
U01117,2025-07-05 18:34:13,fd_view,2,147,33.5,mobile,18,0,social_media
U01117,2025-07-05 18:34:35,details,2,3,25.6,mobile,18,0,social_media
U01117,2025-07-04 17:34:00,landing,3,5,44.7,mobile,17,1,social_media
U01117,2025-07-04 17:34:10,fd_view,3,113,84.6,mobile,17,1,social_media
U01118,2025-07-25 21:33:00,landing,1,34,14.6,desktop,21,1,direct
U01118,2025-07-25 21:33:20,fd_view,1,9,52.2,desktop,21,1,direct
U01119,2025-07-18 03:36:00,landing,1,47,66.8,tablet,3,1,social_media
U01119,2025-07-18 03:36:27,fd_view,1,32,48.1,tablet,3,1,social_media
U01119,2025-07-18 03:36:33,details,1,29,50.4,tablet,3,1,social_media
U01119,2025-07-18 03:36:45,kyc,1,9,77.1,tablet,3,1,social_media
U01120,2025-07-14 03:33:00,landing,1,9,40.9,mobile,3,1,organic
U01120,2025-07-17 05:33:00,landing,2,5,29.1,mobile,5,1,organic
U01121,2025-07-23 18:17:00,landing,1,8,7.2,desktop,18,1,google_ads
U01121,2025-07-27 19:17:00,landing,2,71,15.7,desktop,19,0,google_ads
U01121,2025-07-27 19:17:11,fd_view,2,10,75.4,desktop,19,0,google_ads
U01121,2025-07-27 19:17:44,details,2,121,73.0,desktop,19,0,google_ads
U01122,2025-07-27 18:29:00,landing,1,33,40.8,desktop,18,0,organic
U01123,2025-07-21 06:17:00,landing,1,87,23.5,mobile,6,1,google_ads
U01123,2025-07-22 07:17:00,landing,2,66,62.2,desktop,7,1,google_ads
U01123,2025-07-22 07:17:06,fd_view,2,3,66.3,tablet,7,1,google_ads
U01123,2025-07-22 07:17:43,details,2,48,74.7,tablet,7,1,google_ads
U01124,2025-07-06 08:19:00,landing,1,22,32.5,desktop,8,0,social_media
U01125,2025-07-08 06:21:00,landing,1,20,35.4,mobile,6,1,google_ads
U01125,2025-07-08 06:21:05,fd_view,1,101,67.7,mobile,6,1,google_ads
U01125,2025-07-08 06:21:30,details,1,155,31.5,mobile,6,1,google_ads
U01125,2025-07-11 05:21:00,landing,2,32,23.8,tablet,5,1,google_ads
U01125,2025-07-11 05:21:19,fd_view,2,50,60.3,mobile,5,1,google_ads
U01125,2025-07-11 05:21:37,details,2,32,88.3,mobile,5,1,google_ads
U01126,2025-07-07 23:49:00,landing,1,6,64.5,desktop,23,1,google_ads
U01126,2025-07-07 23:49:08,fd_view,1,16,32.9,desktop,23,1,google_ads
U01126,2025-07-07 23:49:43,details,1,386,75.0,desktop,23,1,google_ads
U01126,2025-07-09 23:49:00,landing,2,99,19.9,desktop,23,1,google_ads
U01126,2025-07-09 23:49:10,fd_view,2,42,48.5,desktop,23,1,google_ads
U01126,2025-07-09 23:49:39,details,2,5,85.1,tablet,23,1,google_ads
U01126,2025-07-09 23:50:00,kyc,2,77,49.2,desktop,23,1,google_ads
U01127,2025-07-17 05:01:00,landing,1,31,50.9,desktop,5,1,partner_referral
U01127,2025-07-19 07:01:00,landing,2,22,30.0,desktop,7,0,partner_referral
U01127,2025-07-19 07:01:29,fd_view,2,25,24.4,desktop,7,0,partner_referral
U01127,2025-07-19 07:01:29,details,2,7,82.1,desktop,7,0,partner_referral
U01127,2025-07-19 06:01:00,landing,3,5,14.7,desktop,6,0,partner_referral
U01128,2025-07-22 22:25:00,landing,1,5,51.2,mobile,22,1,direct
U01128,2025-07-22 22:25:12,fd_view,1,22,58.9,mobile,22,1,direct
U01128,2025-07-22 22:25:16,details,1,4,95.3,mobile,22,1,direct
U01128,2025-07-22 22:25:49,kyc,1,75,66.2,mobile,22,1,direct
U01129,2025-07-07 01:40:00,landing,1,19,62.2,tablet,1,1,organic
U01129,2025-07-07 23:40:00,landing,2,20,57.8,tablet,23,1,organic
U01129,2025-07-07 23:40:11,fd_view,2,72,74.0,tablet,23,1,organic
U01129,2025-07-07 23:40:27,details,2,8,37.2,desktop,23,1,organic
U01130,2025-07-06 18:28:00,landing,1,52,50.3,desktop,18,0,google_ads
U01130,2025-07-06 18:28:11,fd_view,1,3,81.4,desktop,18,0,google_ads
U01130,2025-07-06 18:28:41,details,1,182,10.0,desktop,18,0,google_ads
U01130,2025-07-06 18:28:27,kyc,1,251,85.7,desktop,18,0,google_ads
U01130,2025-07-06 18:29:01,deposit,1,90,50.6,desktop,18,0,google_ads
U01131,2025-07-04 01:51:00,landing,1,25,40.2,mobile,1,1,organic
U01132,2025-07-16 21:48:00,landing,1,16,62.3,desktop,21,1,social_media
U01132,2025-07-17 18:48:00,landing,2,6,53.3,desktop,18,1,social_media
U01133,2025-07-13 06:02:00,landing,1,8,62.7,mobile,6,0,organic
U01133,2025-07-13 06:02:09,fd_view,1,23,61.6,mobile,6,0,organic
U01134,2025-07-26 19:25:00,landing,1,11,32.7,tablet,19,0,social_media
U01134,2025-07-26 19:25:16,fd_view,1,109,58.9,tablet,19,0,social_media
U01135,2025-07-07 06:52:00,landing,1,32,51.3,desktop,6,1,google_ads
U01136,2025-07-18 03:16:00,landing,1,8,51.4,mobile,3,1,organic
U01137,2025-07-11 23:41:00,landing,1,23,5.0,mobile,23,1,direct
U01138,2025-07-21 00:27:00,landing,1,5,40.8,desktop,0,1,organic
U01138,2025-07-21 00:27:28,fd_view,1,21,81.3,desktop,0,1,organic
U01138,2025-07-21 00:27:43,details,1,199,70.7,desktop,0,1,organic
U01138,2025-07-21 00:27:34,kyc,1,27,69.3,desktop,0,1,organic
U01138,2025-07-21 00:28:01,deposit,1,10,40.2,desktop,0,1,organic
U01139,2025-07-05 21:45:00,landing,1,53,8.3,mobile,21,0,google_ads
U01139,2025-07-05 21:45:06,fd_view,1,54,69.4,mobile,21,0,google_ads
U01139,2025-07-08 21:45:00,landing,2,20,11.9,mobile,21,1,google_ads
U01139,2025-07-08 21:45:12,fd_view,2,20,91.6,mobile,21,1,google_ads
U01139,2025-07-08 21:45:18,details,2,134,37.7,tablet,21,1,google_ads
U01139,2025-07-08 21:45:47,kyc,2,150,55.0,mobile,21,1,google_ads
U01140,2025-07-29 04:24:00,landing,1,7,16.8,mobile,4,1,organic
U01140,2025-07-29 04:24:06,fd_view,1,30,51.4,mobile,4,1,organic
U01140,2025-08-02 06:24:00,landing,2,44,50.5,mobile,6,0,organic
U01140,2025-08-02 06:24:07,fd_view,2,13,64.4,mobile,6,0,organic
U01140,2025-08-02 06:24:23,details,2,129,60.9,tablet,6,0,organic
U01140,2025-08-02 06:24:53,kyc,2,101,42.4,mobile,6,0,organic
U01140,2025-08-02 06:24:54,deposit,2,101,86.8,mobile,6,0,organic
U01141,2025-07-18 22:41:00,landing,1,7,16.3,mobile,22,1,google_ads
U01141,2025-07-18 22:41:19,fd_view,1,10,65.5,mobile,22,1,google_ads
U01141,2025-07-18 22:41:47,details,1,487,90.9,mobile,22,1,google_ads
U01142,2025-07-30 20:42:00,landing,1,27,66.5,mobile,20,1,partner_referral
U01142,2025-07-30 20:42:23,fd_view,1,69,32.7,mobile,20,1,partner_referral
U01143,2025-07-30 23:45:00,landing,1,9,31.3,mobile,23,1,google_ads
U01143,2025-07-30 23:45:11,fd_view,1,15,82.4,mobile,23,1,google_ads
U01144,2025-07-25 04:44:00,landing,1,13,26.4,mobile,4,1,organic
U01144,2025-07-25 04:44:07,fd_view,1,65,56.9,mobile,4,1,organic
U01145,2025-07-13 21:46:00,landing,1,50,41.7,mobile,21,0,google_ads
U01145,2025-07-13 21:46:05,fd_view,1,3,68.1,mobile,21,0,google_ads
U01145,2025-07-14 20:46:00,landing,2,26,28.2,mobile,20,1,google_ads
U01145,2025-07-14 20:46:12,fd_view,2,42,25.9,mobile,20,1,google_ads
U01145,2025-07-14 20:46:12,details,2,363,40.1,mobile,20,1,google_ads
U01145,2025-07-14 20:46:36,kyc,2,150,55.3,mobile,20,1,google_ads
U01145,2025-07-14 20:47:11,deposit,2,15,97.8,mobile,20,1,google_ads
U01146,2025-07-09 22:59:00,landing,1,25,16.5,desktop,22,1,social_media
U01147,2025-07-25 23:36:00,landing,1,32,11.2,mobile,23,1,social_media
U01147,2025-07-25 23:36:21,fd_view,1,37,87.4,mobile,23,1,social_media
U01147,2025-07-25 23:36:21,details,1,212,92.6,mobile,23,1,social_media
U01148,2025-07-06 23:11:00,landing,1,5,21.1,mobile,23,0,partner_referral
U01148,2025-07-06 23:11:27,fd_view,1,76,38.8,mobile,23,0,partner_referral
U01148,2025-07-06 23:11:33,details,1,18,64.9,mobile,23,0,partner_referral
U01148,2025-07-06 23:12:05,kyc,1,61,68.2,mobile,23,0,partner_referral
U01148,2025-07-06 23:12:08,deposit,1,132,32.9,mobile,23,0,partner_referral
U01149,2025-07-21 06:46:00,landing,1,5,40.6,mobile,6,1,partner_referral
U01149,2025-07-21 06:46:10,fd_view,1,73,16.7,mobile,6,1,partner_referral
U01150,2025-07-24 21:04:00,landing,1,5,70.3,desktop,21,1,google_ads
U01150,2025-07-24 21:04:29,fd_view,1,3,78.6,desktop,21,1,google_ads
U01151,2025-07-26 03:43:00,landing,1,5,48.8,mobile,3,0,google_ads
U01151,2025-07-26 03:43:06,fd_view,1,6,50.8,mobile,3,0,google_ads
U01152,2025-07-13 02:42:00,landing,1,92,68.6,mobile,2,0,organic
U01152,2025-07-16 00:42:00,landing,2,43,26.2,mobile,0,1,organic
U01152,2025-07-16 00:42:10,fd_view,2,9,90.5,mobile,0,1,organic
U01153,2025-07-17 06:43:00,landing,1,48,74.3,mobile,6,1,google_ads
U01153,2025-07-17 06:43:15,fd_view,1,25,45.4,mobile,6,1,google_ads
U01153,2025-07-17 06:43:21,details,1,104,50.3,mobile,6,1,google_ads
U01153,2025-07-17 06:43:55,kyc,1,10,42.8,mobile,6,1,google_ads
U01153,2025-07-17 06:44:34,deposit,1,215,39.9,mobile,6,1,google_ads
U01154,2025-07-24 08:15:00,landing,1,5,60.5,desktop,8,1,google_ads
U01154,2025-07-24 08:15:29,fd_view,1,13,31.2,desktop,8,1,google_ads
U01154,2025-07-28 05:15:00,landing,2,13,61.2,desktop,5,1,google_ads
U01154,2025-07-26 06:15:00,landing,3,24,22.7,desktop,6,0,google_ads
U01155,2025-07-02 06:59:00,landing,1,32,21.8,desktop,6,1,partner_referral
U01155,2025-07-02 06:59:23,fd_view,1,3,19.4,desktop,6,1,partner_referral
U01156,2025-07-24 23:09:00,landing,1,27,17.3,desktop,23,1,partner_referral
U01156,2025-07-24 23:09:10,fd_view,1,4,95.6,desktop,23,1,partner_referral
U01156,2025-07-24 23:09:48,details,1,433,57.8,desktop,23,1,partner_referral
U01157,2025-07-04 02:29:00,landing,1,8,61.9,desktop,2,1,direct
U01157,2025-07-04 02:29:09,fd_view,1,19,67.6,desktop,2,1,direct
U01157,2025-07-04 02:29:36,details,1,107,65.6,desktop,2,1,direct
U01157,2025-07-04 02:29:34,kyc,1,290,60.4,desktop,2,1,direct
U01157,2025-07-04 02:30:15,deposit,1,86,55.6,desktop,2,1,direct
U01158,2025-07-08 02:12:00,landing,1,30,41.4,desktop,2,1,organic
U01159,2025-07-16 22:43:00,landing,1,5,38.8,mobile,22,1,partner_referral
U01159,2025-07-16 22:43:29,fd_view,1,78,80.2,mobile,22,1,partner_referral
U01159,2025-07-16 22:43:40,details,1,35,40.2,mobile,22,1,partner_referral
U01159,2025-07-16 22:43:55,kyc,1,55,34.8,mobile,22,1,partner_referral
U01159,2025-07-16 22:43:56,deposit,1,52,40.6,mobile,22,1,partner_referral
U01160,2025-07-25 02:29:00,landing,1,12,42.7,desktop,2,1,social_media
U01160,2025-07-25 02:29:27,fd_view,1,105,77.9,desktop,2,1,social_media
U01161,2025-07-30 05:18:00,landing,1,5,37.3,mobile,5,1,partner_referral
U01162,2025-07-20 05:41:00,landing,1,5,44.5,desktop,5,0,google_ads
U01162,2025-07-20 05:41:15,fd_view,1,7,50.3,desktop,5,0,google_ads
U01162,2025-07-20 05:41:53,details,1,3,64.8,desktop,5,0,google_ads
U01162,2025-07-20 05:41:33,kyc,1,192,48.9,desktop,5,0,google_ads
U01162,2025-07-20 05:41:57,deposit,1,16,50.8,desktop,5,0,google_ads
U01163,2025-07-10 18:11:00,landing,1,5,70.8,desktop,18,1,google_ads
U01163,2025-07-10 18:11:05,fd_view,1,45,95.1,desktop,18,1,google_ads
U01164,2025-07-30 21:27:00,landing,1,21,76.6,mobile,21,1,organic
U01164,2025-08-03 18:27:00,landing,2,10,80.0,mobile,18,0,organic
U01164,2025-08-03 18:27:19,fd_view,2,10,45.4,mobile,18,0,organic
U01164,2025-08-03 18:27:00,landing,3,28,34.5,mobile,18,0,organic
U01164,2025-08-03 18:27:29,fd_view,3,3,70.6,mobile,18,0,organic
U01164,2025-08-03 18:27:55,details,3,86,69.0,mobile,18,0,organic
U01165,2025-07-31 06:14:00,landing,1,35,27.9,mobile,6,1,google_ads
U01165,2025-07-31 06:14:27,fd_view,1,16,76.6,mobile,6,1,google_ads
U01165,2025-07-31 06:14:43,details,1,211,90.8,mobile,6,1,google_ads
U01165,2025-07-31 06:15:10,kyc,1,12,92.9,mobile,6,1,google_ads
U01166,2025-07-18 17:01:00,landing,1,33,43.8,mobile,17,1,social_media
U01167,2025-07-12 20:23:00,landing,1,7,57.2,desktop,20,0,organic
U01167,2025-07-12 20:23:25,fd_view,1,19,56.9,desktop,20,0,organic
U01167,2025-07-12 20:23:47,details,1,363,85.0,desktop,20,0,organic
U01167,2025-07-12 20:23:58,kyc,1,148,44.7,desktop,20,0,organic
U01167,2025-07-12 20:23:48,deposit,1,20,77.7,desktop,20,0,organic
U01168,2025-07-28 05:06:00,landing,1,5,5.0,desktop,5,1,google_ads
U01168,2025-07-28 05:06:16,fd_view,1,19,35.4,desktop,5,1,google_ads
U01169,2025-07-16 23:27:00,landing,1,16,34.7,desktop,23,1,social_media
U01169,2025-07-16 23:27:22,fd_view,1,3,81.5,desktop,23,1,social_media
U01169,2025-07-16 23:27:30,details,1,67,32.2,desktop,23,1,social_media
U01170,2025-07-30 18:51:00,landing,1,39,21.0,mobile,18,1,social_media
U01170,2025-07-30 18:51:18,fd_view,1,4,52.4,mobile,18,1,social_media
U01170,2025-07-30 18:51:24,details,1,211,18.4,mobile,18,1,social_media
U01170,2025-07-30 18:51:47,kyc,1,471,33.4,mobile,18,1,social_media
U01170,2025-07-30 18:52:11,deposit,1,4,67.3,mobile,18,1,social_media
U01171,2025-07-18 23:37:00,landing,1,44,18.1,desktop,23,1,google_ads
U01171,2025-07-18 23:37:06,fd_view,1,62,39.6,desktop,23,1,google_ads
U01171,2025-07-18 23:37:51,details,1,78,65.3,desktop,23,1,google_ads
U01171,2025-07-18 23:37:44,kyc,1,362,25.1,desktop,23,1,google_ads
U01171,2025-07-18 23:38:21,deposit,1,89,53.6,desktop,23,1,google_ads
U01171,2025-07-21 22:37:00,landing,2,18,53.9,tablet,22,1,google_ads
U01171,2025-07-21 22:37:08,fd_view,2,3,61.9,desktop,22,1,google_ads
U01171,2025-07-21 22:37:20,details,2,36,38.6,desktop,22,1,google_ads
U01171,2025-07-21 22:37:35,kyc,2,24,77.9,desktop,22,1,google_ads
U01171,2025-07-21 22:38:25,deposit,2,132,64.4,desktop,22,1,google_ads
U01171,2025-07-24 22:37:00,landing,3,30,53.9,desktop,22,1,google_ads
