customer_id,age,city_tier,income_bracket,num_fds_booked,avg_fd_amount,avg_tenor_months,days_since_registration,platform_sessions,support_tickets,interest_rate_pref,last_login_days,platform_id,churned
CUST_0651,46,1,3-7L,4,194526,3,87,8,0,7.5,1,PLT_10,0
CUST_0652,22,2,<3L,6,45954,36,75,5,0,8.5,6,PLT_02,0
CUST_0653,26,2,>15L,2,35489,36,305,8,0,7.5,46,PLT_01,0
CUST_0654,43,3,7-15L,3,81394,12,614,5,1,7.5,45,PLT_07,0
CUST_0655,55,2,7-15L,2,62469,12,111,6,0,7.5,12,PLT_01,0
CUST_0656,42,1,3-7L,3,51123,24,313,14,1,9.0,15,PLT_04,0
CUST_0657,34,1,<3L,2,71389,12,216,5,1,8.5,3,PLT_05,0
CUST_0658,37,2,7-15L,1,61682,12,616,4,0,7.5,20,PLT_02,0
CUST_0659,22,2,3-7L,3,50388,36,299,12,1,7.0,0,PLT_10,0
CUST_0660,45,2,<3L,2,126568,36,14,6,2,8.5,3,PLT_13,1
CUST_0661,48,2,7-15L,1,18815,36,224,8,0,8.5,0,PLT_04,0
CUST_0662,32,3,<3L,1,28803,6,138,7,0,8.0,7,PLT_11,1
CUST_0663,32,2,3-7L,1,31870,6,7,3,2,7.5,28,PLT_11,0
CUST_0664,41,1,3-7L,3,25684,6,52,9,0,8.0,60,PLT_10,0
CUST_0665,32,1,<3L,1,64134,12,458,7,0,8.0,16,PLT_11,1
CUST_0666,37,1,>15L,1,89709,12,468,7,1,9.0,20,PLT_07,0
CUST_0667,63,1,<3L,3,12456,12,288,7,2,7.5,4,PLT_04,1
CUST_0668,35,1,<3L,2,40976,12,720,8,0,8.0,11,PLT_11,1
CUST_0669,33,1,<3L,1,46289,24,295,9,1,7.5,20,PLT_01,1
CUST_0670,30,1,7-15L,1,47634,24,7,8,0,8.0,10,PLT_12,0
CUST_0671,46,1,3-7L,3,21416,24,61,13,0,7.5,1,PLT_13,0
CUST_0672,35,3,3-7L,3,46599,3,7,9,0,8.5,20,PLT_10,0
CUST_0673,30,1,<3L,2,28885,3,17,11,0,7.5,3,PLT_04,0
CUST_0674,53,2,<3L,4,45821,24,44,10,3,8.0,1,PLT_11,0
CUST_0675,55,2,3-7L,1,15127,12,126,6,0,8.0,9,PLT_12,0
CUST_0676,30,3,7-15L,1,46071,12,338,4,0,8.5,1,PLT_06,0
CUST_0677,22,1,>15L,2,33683,3,356,8,0,8.5,14,PLT_13,0
CUST_0678,50,2,<3L,1,48533,6,172,10,0,7.0,15,PLT_14,0
CUST_0679,29,3,3-7L,1,76163,12,474,4,0,7.0,4,PLT_12,1
CUST_0680,47,3,>15L,3,57769,24,124,11,0,8.0,50,PLT_05,1
CUST_0681,22,3,3-7L,5,112951,36,395,11,0,8.0,26,PLT_13,0
CUST_0682,48,1,7-15L,1,44863,12,108,6,0,7.5,1,PLT_04,0
CUST_0683,23,1,<3L,3,98234,12,58,5,0,8.5,20,PLT_02,1
CUST_0684,46,2,>15L,4,147265,24,446,12,0,7.5,6,PLT_15,0
CUST_0685,38,3,7-15L,2,74533,12,88,8,1,9.0,20,PLT_10,0
CUST_0686,26,2,>15L,1,58886,12,125,10,0,7.0,24,PLT_11,0
CUST_0687,33,2,7-15L,3,83407,36,71,6,0,7.5,2,PLT_06,0
CUST_0688,46,1,3-7L,2,76670,24,195,6,0,8.0,16,PLT_12,0
CUST_0689,39,3,>15L,4,133384,36,954,10,1,8.0,29,PLT_06,0
CUST_0690,45,1,3-7L,3,112988,6,7,5,1,7.5,5,PLT_06,0
CUST_0691,61,2,3-7L,4,114080,12,414,9,1,8.5,1,PLT_04,0
CUST_0692,22,2,7-15L,4,62020,24,7,10,1,8.0,0,PLT_08,0
CUST_0693,57,2,7-15L,2,78667,6,81,13,1,7.0,1,PLT_01,0
CUST_0694,39,1,>15L,2,77499,24,33,4,0,8.5,0,PLT_10,0
CUST_0695,27,1,<3L,1,22790,6,254,6,2,9.0,5,PLT_08,0
CUST_0696,22,2,7-15L,5,140805,24,9,9,1,8.0,5,PLT_08,0
CUST_0697,35,1,7-15L,1,15749,12,145,9,0,8.5,1,PLT_05,0
CUST_0698,49,2,<3L,4,105846,6,62,9,1,7.5,15,PLT_09,0
CUST_0699,36,1,3-7L,3,74131,12,25,6,0,7.5,72,PLT_12,1
CUST_0700,56,2,3-7L,2,47694,12,265,5,0,8.0,34,PLT_09,0
CUST_0701,22,2,3-7L,2,81875,12,44,10,1,9.0,4,PLT_10,0
CUST_0702,37,1,>15L,2,83688,12,45,11,0,8.0,22,PLT_04,0
CUST_0703,22,2,7-15L,5,21031,24,57,9,0,7.0,41,PLT_14,0
CUST_0704,42,1,7-15L,1,185888,12,159,10,2,8.0,35,PLT_14,1
CUST_0705,48,1,>15L,3,63431,12,194,5,1,7.0,32,PLT_02,1
CUST_0706,32,3,3-7L,1,381469,3,7,8,0,7.5,23,PLT_01,1
CUST_0707,22,2,7-15L,1,112624,36,49,6,0,8.0,5,PLT_08,1
CUST_0708,40,3,3-7L,6,62287,6,101,9,0,8.0,1,PLT_08,0
CUST_0709,43,1,>15L,7,34474,12,72,11,0,7.0,10,PLT_11,0
CUST_0710,42,2,<3L,1,54793,24,388,5,1,7.5,0,PLT_07,1
CUST_0711,52,3,>15L,4,67498,6,278,11,0,8.0,97,PLT_13,0
CUST_0712,25,2,<3L,1,193366,12,176,11,0,8.0,6,PLT_13,0
CUST_0713,46,2,3-7L,2,159744,6,74,8,0,8.0,47,PLT_15,0
CUST_0714,52,2,7-15L,2,85921,24,217,5,0,8.5,22,PLT_15,0
CUST_0715,22,2,3-7L,2,246558,12,334,10,1,7.5,7,PLT_11,0
CUST_0716,41,3,7-15L,1,11932,24,162,6,0,7.5,1,PLT_03,0
CUST_0717,31,3,3-7L,3,86701,24,276,7,1,8.5,4,PLT_03,1
CUST_0718,37,3,7-15L,3,163492,12,248,5,1,8.0,16,PLT_10,1
CUST_0719,42,1,<3L,4,92776,24,152,7,1,8.0,26,PLT_08,0
CUST_0720,32,3,<3L,4,20614,12,67,10,1,9.0,58,PLT_12,1
CUST_0721,29,3,3-7L,1,181962,12,246,12,0,8.0,2,PLT_11,0
CUST_0722,38,1,3-7L,2,110092,12,41,8,1,7.0,2,PLT_08,0
CUST_0723,24,1,<3L,4,78779,36,272,6,0,9.0,0,PLT_02,0
CUST_0724,24,3,3-7L,2,64259,12,293,10,0,7.0,4,PLT_14,1
CUST_0725,46,2,3-7L,5,295068,12,310,5,0,8.0,25,PLT_01,0
CUST_0726,24,3,<3L,1,85443,12,115,2,1,8.0,3,PLT_01,1
CUST_0727,45,1,3-7L,1,49338,12,38,5,0,8.0,11,PLT_11,0
CUST_0728,43,3,>15L,2,31285,3,18,5,0,8.0,8,PLT_01,0
CUST_0729,22,1,<3L,4,109756,12,244,12,1,8.0,5,PLT_03,0
CUST_0730,29,1,3-7L,2,131792,12,391,15,1,8.5,14,PLT_01,0
CUST_0731,52,1,7-15L,5,62643,12,189,9,1,9.0,10,PLT_08,0
CUST_0732,26,3,3-7L,1,38321,12,28,7,0,7.0,6,PLT_08,1
CUST_0733,32,2,7-15L,2,173519,12,491,9,0,8.5,17,PLT_09,0
CUST_0734,43,2,3-7L,2,29438,24,813,11,0,7.5,4,PLT_04,0
CUST_0735,47,2,3-7L,6,289397,36,102,6,0,7.0,15,PLT_08,0
CUST_0736,34,3,<3L,3,33268,12,162,7,1,9.0,47,PLT_07,0
CUST_0737,30,2,7-15L,2,21533,3,270,5,0,8.0,19,PLT_04,0
CUST_0738,55,3,7-15L,1,23853,36,239,11,1,7.5,8,PLT_01,0
CUST_0739,58,2,<3L,1,24642,24,618,5,0,8.0,20,PLT_12,0
CUST_0740,49,2,3-7L,2,49549,12,21,7,0,7.5,24,PLT_11,0
CUST_0741,39,2,>15L,3,41169,6,156,9,1,8.0,5,PLT_13,0
CUST_0742,28,2,3-7L,2,135905,6,211,7,0,8.0,18,PLT_03,0
CUST_0743,28,3,3-7L,1,121256,6,397,6,0,8.5,8,PLT_08,0
CUST_0744,44,2,>15L,4,50070,3,373,10,0,7.0,25,PLT_08,0
CUST_0745,43,1,7-15L,3,716911,36,687,1,0,7.5,5,PLT_12,0
CUST_0746,54,3,3-7L,3,49542,12,129,10,1,7.0,41,PLT_02,1
CUST_0747,45,2,7-15L,2,55115,12,319,8,1,7.0,12,PLT_07,0
CUST_0748,22,2,>15L,1,21548,24,100,10,2,9.0,6,PLT_01,1
CUST_0749,50,3,3-7L,5,56137,24,98,5,0,9.0,8,PLT_04,0
CUST_0750,26,2,3-7L,1,75956,24,52,9,1,8.5,6,PLT_14,0
CUST_0751,33,1,3-7L,4,23216,36,306,11,0,8.0,2,PLT_14,0
CUST_0752,41,3,>15L,1,40176,12,766,6,1,8.5,1,PLT_15,0
CUST_0753,61,2,7-15L,5,77777,36,53,4,0,7.0,5,PLT_07,0
CUST_0754,70,2,<3L,2,39345,24,10,9,1,7.5,9,PLT_04,0
CUST_0755,45,1,>15L,3,33278,3,304,3,0,8.0,6,PLT_04,0
CUST_0756,35,3,3-7L,5,111938,12,174,1,0,8.5,0,PLT_14,0
CUST_0757,44,2,<3L,1,21467,12,578,10,0,8.0,12,PLT_15,0
CUST_0758,48,2,3-7L,3,25075,36,52,7,2,8.0,2,PLT_11,0
CUST_0759,34,3,3-7L,1,69002,12,13,10,1,7.5,3,PLT_07,0
CUST_0760,59,3,>15L,3,117821,12,122,6,1,8.0,1,PLT_01,0
CUST_0761,40,1,<3L,1,76452,3,16,10,0,8.5,11,PLT_05,0
CUST_0762,43,2,7-15L,4,50055,12,54,5,0,8.0,1,PLT_14,0
CUST_0763,45,1,3-7L,1,46896,3,24,11,0,8.0,4,PLT_14,1
CUST_0764,43,3,<3L,3,134370,12,45,7,0,8.0,9,PLT_06,0
CUST_0765,48,1,>15L,2,119038,24,20,9,0,8.5,2,PLT_07,0
CUST_0766,30,2,3-7L,2,62310,6,553,8,3,8.0,8,PLT_07,0
CUST_0767,31,3,3-7L,5,47949,12,58,7,0,8.0,6,PLT_12,0
CUST_0768,24,3,3-7L,7,61587,6,105,4,0,8.0,29,PLT_07,0
CUST_0769,43,2,>15L,5,33464,6,411,10,0,7.0,23,PLT_02,0
CUST_0770,47,3,3-7L,4,53096,12,203,9,0,8.5,74,PLT_06,0
CUST_0771,43,1,<3L,4,40472,3,173,8,0,9.0,11,PLT_09,1
CUST_0772,58,3,<3L,2,55233,12,220,10,0,8.0,12,PLT_07,1
CUST_0773,37,1,3-7L,4,41649,3,317,8,1,7.5,43,PLT_07,1
CUST_0774,46,2,7-15L,3,91049,6,378,17,0,8.0,7,PLT_13,0
CUST_0775,24,3,3-7L,1,115234,12,185,14,1,8.0,12,PLT_14,0
CUST_0776,33,1,<3L,2,44188,12,397,11,0,7.5,7,PLT_02,0
CUST_0777,46,1,<3L,6,31272,3,137,10,0,7.0,11,PLT_14,0
CUST_0778,48,3,3-7L,4,105799,12,58,14,1,8.5,1,PLT_15,0
CUST_0779,34,3,>15L,1,69411,24,381,6,0,8.5,22,PLT_13,0
CUST_0780,37,2,3-7L,2,44650,24,140,10,0,8.5,63,PLT_13,0
CUST_0781,22,2,>15L,1,179951,6,425,7,0,8.0,1,PLT_14,0
CUST_0782,33,2,3-7L,1,38100,12,7,5,0,8.5,24,PLT_07,0
CUST_0783,48,1,<3L,3,12156,12,91,4,1,8.0,4,PLT_09,0
CUST_0784,44,2,>15L,2,33983,3,531,9,1,8.0,3,PLT_03,0
CUST_0785,44,1,3-7L,4,218535,24,51,2,0,8.5,17,PLT_02,0
CUST_0786,38,3,7-15L,3,46436,36,511,5,1,9.0,0,PLT_06,0
CUST_0787,38,2,>15L,3,39642,24,553,6,0,8.5,9,PLT_12,0
CUST_0788,30,2,<3L,6,61162,24,384,7,0,8.5,0,PLT_13,0
CUST_0789,46,2,<3L,2,134436,24,149,4,1,8.5,12,PLT_02,0
CUST_0790,43,3,7-15L,6,56032,12,187,5,0,8.0,9,PLT_01,0
CUST_0791,43,1,3-7L,1,96093,12,366,8,0,8.5,37,PLT_10,0
CUST_0792,31,2,<3L,4,51461,24,269,4,1,8.0,19,PLT_12,0
CUST_0793,22,2,<3L,1,96700,12,179,5,0,7.5,2,PLT_04,0
CUST_0794,51,2,<3L,4,69162,12,725,7,1,8.5,6,PLT_09,0
CUST_0795,32,1,7-15L,4,43547,12,208,11,0,9.0,40,PLT_10,0
CUST_0796,27,3,<3L,4,73605,24,667,11,1,8.0,19,PLT_14,1
CUST_0797,46,3,3-7L,1,38792,3,10,3,1,8.5,13,PLT_03,0
CUST_0798,33,2,7-15L,4,19879,12,26,10,0,7.5,12,PLT_03,0
CUST_0799,50,2,3-7L,4,58929,36,108,8,0,9.0,7,PLT_06,0
CUST_0800,45,3,<3L,1,21343,24,87,9,0,8.0,13,PLT_13,0
CUST_0801,46,3,7-15L,2,96562,36,274,8,0,8.0,22,PLT_06,1
CUST_0802,22,1,<3L,2,58105,12,31,4,1,8.5,2,PLT_15,0
CUST_0803,52,2,7-15L,2,186956,3,672,5,1,8.5,52,PLT_08,0
CUST_0804,41,2,>15L,4,45973,24,68,8,1,8.5,4,PLT_13,0
CUST_0805,33,2,3-7L,1,58922,6,100,8,0,9.0,8,PLT_10,0
CUST_0806,39,3,3-7L,2,18477,12,57,10,0,7.0,0,PLT_06,1
CUST_0807,22,3,3-7L,2,24753,12,155,7,0,7.5,11,PLT_08,0
CUST_0808,42,3,3-7L,3,15631,6,10,6,0,8.5,7,PLT_08,1
CUST_0809,25,2,>15L,2,141774,12,29,5,0,9.0,4,PLT_07,0
CUST_0810,22,1,>15L,1,41454,12,246,9,3,8.0,63,PLT_05,0
CUST_0811,22,3,3-7L,3,173106,12,37,8,1,7.0,8,PLT_04,1
CUST_0812,51,3,7-15L,5,10000,24,48,13,0,8.0,8,PLT_01,0
CUST_0813,30,1,>15L,4,206583,6,283,7,0,8.0,9,PLT_13,0
CUST_0814,56,3,>15L,4,56702,6,17,8,0,8.5,1,PLT_06,0
CUST_0815,31,3,3-7L,3,78580,12,103,8,0,7.0,7,PLT_08,0
CUST_0816,22,2,3-7L,2,25582,12,7,6,0,7.5,6,PLT_11,0
CUST_0817,24,2,3-7L,2,91293,36,76,12,0,8.5,9,PLT_14,0
CUST_0818,52,2,>15L,2,44394,3,216,9,2,7.5,29,PLT_04,1
CUST_0819,36,1,<3L,2,23036,24,16,9,0,8.5,3,PLT_07,0
CUST_0820,31,2,3-7L,4,22785,12,394,7,1,8.0,14,PLT_03,0
CUST_0821,39,3,3-7L,3,22465,12,432,10,2,8.0,0,PLT_13,1
CUST_0822,44,1,3-7L,3,81161,3,19,10,0,7.0,5,PLT_14,0
CUST_0823,51,2,3-7L,5,36007,12,842,8,2,7.5,9,PLT_05,0
CUST_0824,55,2,>15L,3,16121,6,63,6,0,8.0,1,PLT_07,0
CUST_0825,33,2,<3L,5,80453,6,15,10,1,8.5,11,PLT_12,0
CUST_0826,22,3,3-7L,5,10528,12,7,7,2,8.0,5,PLT_11,0
CUST_0827,33,2,<3L,2,173382,24,94,15,0,7.0,74,PLT_09,0
CUST_0828,41,2,<3L,1,293351,24,178,5,1,8.5,14,PLT_09,0
CUST_0829,26,3,3-7L,4,20953,12,72,10,0,7.0,4,PLT_07,0
CUST_0830,26,2,3-7L,3,138962,12,326,5,0,9.0,1,PLT_04,0
CUST_0831,42,1,3-7L,2,79164,12,226,7,0,7.5,0,PLT_06,0
CUST_0832,37,2,3-7L,4,40133,36,77,3,2,8.0,1,PLT_13,0
CUST_0833,38,1,<3L,1,41660,12,238,6,0,7.0,17,PLT_14,0
CUST_0834,28,1,3-7L,1,101071,6,507,8,0,8.0,28,PLT_04,0
CUST_0835,35,2,>15L,2,57990,6,17,5,0,8.0,2,PLT_03,0
CUST_0836,26,2,>15L,2,10000,12,65,4,1,8.0,7,PLT_09,1
CUST_0837,48,3,3-7L,2,314396,12,112,8,1,7.0,6,PLT_05,0
CUST_0838,50,2,3-7L,4,84671,3,124,8,0,8.5,15,PLT_08,0
CUST_0839,22,2,>15L,5,57433,24,140,5,0,8.5,3,PLT_03,0
CUST_0840,26,2,<3L,1,33700,24,64,7,0,8.0,45,PLT_09,1
CUST_0841,22,1,7-15L,1,51473,12,198,8,0,8.0,19,PLT_01,0
CUST_0842,30,2,>15L,2,165272,3,186,10,0,8.0,46,PLT_02,0
CUST_0843,36,1,<3L,3,73813,12,155,7,0,7.5,4,PLT_13,0
CUST_0844,22,3,<3L,1,80845,36,21,7,1,9.0,13,PLT_04,1
CUST_0845,26,1,>15L,2,22041,24,116,2,1,7.5,19,PLT_02,0
CUST_0846,25,2,3-7L,1,45265,6,79,8,0,8.0,18,PLT_09,1
CUST_0847,40,1,<3L,2,62370,6,121,8,0,8.0,0,PLT_13,1
CUST_0848,38,3,3-7L,1,104532,12,458,8,0,8.0,95,PLT_07,1
CUST_0849,29,2,3-7L,3,42930,12,117,7,0,8.5,39,PLT_15,0
CUST_0850,40,2,7-15L,6,125780,12,7,4,0,7.5,1,PLT_13,0
CUST_0851,31,1,7-15L,4,23969,36,103,7,0,8.5,11,PLT_02,0
CUST_0852,34,3,>15L,2,63299,12,309,9,1,8.0,5,PLT_11,0
CUST_0853,58,1,3-7L,2,55376,3,272,13,2,7.0,31,PLT_11,0
CUST_0854,54,3,3-7L,1,17811,24,129,6,3,8.0,17,PLT_15,1
CUST_0855,22,1,3-7L,2,57632,3,51,8,0,8.5,3,PLT_04,0
CUST_0856,47,1,3-7L,2,37568,36,112,10,2,8.0,0,PLT_13,0
CUST_0857,47,1,<3L,1,185538,12,149,3,1,8.0,5,PLT_06,0
CUST_0858,24,2,>15L,3,43122,36,1000,7,0,8.0,0,PLT_02,0
CUST_0859,47,2,>15L,2,79276,6,185,7,1,8.0,2,PLT_09,0
CUST_0860,56,1,3-7L,2,22363,3,213,14,1,8.5,15,PLT_03,0
CUST_0861,24,3,7-15L,3,72348,12,121,7,0,7.5,20,PLT_02,0
CUST_0862,26,2,<3L,1,42957,12,78,13,0,8.0,9,PLT_12,0
CUST_0863,50,2,3-7L,7,32176,12,301,4,1,8.0,13,PLT_04,0
CUST_0864,41,2,7-15L,3,577875,36,122,5,0,7.5,2,PLT_14,0
CUST_0865,44,2,3-7L,5,45127,24,942,9,1,9.0,5,PLT_05,0
CUST_0866,42,2,>15L,1,50535,12,109,13,1,7.0,18,PLT_04,0
CUST_0867,42,1,7-15L,4,123203,6,12,10,0,7.5,6,PLT_12,0
CUST_0868,22,1,3-7L,1,32378,24,206,8,1,8.5,6,PLT_14,1
CUST_0869,50,3,7-15L,2,82670,24,8,7,0,7.5,3,PLT_14,0
CUST_0870,52,3,<3L,1,90062,12,51,5,0,8.5,13,PLT_03,0
CUST_0871,35,2,3-7L,3,72821,36,78,8,0,8.5,24,PLT_03,0
CUST_0872,37,1,3-7L,3,375897,6,242,7,0,7.5,9,PLT_12,0
CUST_0873,22,2,3-7L,4,31463,6,122,13,0,7.5,1,PLT_15,0
CUST_0874,44,2,7-15L,2,204859,3,7,10,0,7.5,27,PLT_14,0
CUST_0875,44,1,3-7L,2,87352,24,172,5,1,7.5,1,PLT_15,0
CUST_0876,37,1,7-15L,3,123940,12,95,10,0,7.5,9,PLT_13,0
CUST_0877,51,3,3-7L,3,78667,12,458,13,0,8.5,4,PLT_03,0
CUST_0878,33,2,3-7L,3,269041,6,124,7,0,8.5,41,PLT_03,0
CUST_0879,44,1,7-15L,2,46348,3,222,8,2,7.0,20,PLT_06,0
CUST_0880,25,1,<3L,2,89123,6,44,4,2,8.5,12,PLT_15,1
CUST_0881,37,1,<3L,4,170140,12,257,9,0,7.0,16,PLT_04,0
CUST_0882,35,2,3-7L,2,38289,6,229,6,0,8.0,11,PLT_13,0
CUST_0883,40,1,3-7L,2,133298,6,421,10,0,7.5,2,PLT_07,0
CUST_0884,33,1,<3L,2,58988,24,7,7,1,7.0,18,PLT_07,0
CUST_0885,36,3,7-15L,1,22294,12,106,8,1,8.5,10,PLT_04,1
CUST_0886,47,1,3-7L,1,18745,24,204,6,0,8.0,15,PLT_01,1
CUST_0887,32,2,3-7L,2,55678,3,18,8,0,8.0,0,PLT_09,0
CUST_0888,22,1,>15L,5,132284,12,95,13,1,8.0,2,PLT_07,0
CUST_0889,58,1,3-7L,4,11348,12,512,4,2,7.0,13,PLT_06,0
CUST_0890,54,1,>15L,3,70288,6,103,8,0,8.5,9,PLT_05,0
CUST_0891,22,3,<3L,5,122259,6,760,2,1,8.5,3,PLT_09,0
CUST_0892,46,3,3-7L,1,21539,24,10,7,0,7.0,4,PLT_14,0
CUST_0893,31,3,>15L,1,36055,36,227,7,0,8.0,14,PLT_13,0
CUST_0894,41,2,3-7L,3,94645,3,156,8,0,8.0,0,PLT_09,0
CUST_0895,41,2,7-15L,1,118046,12,124,8,0,8.0,8,PLT_10,0
CUST_0896,35,1,3-7L,1,216052,36,636,4,1,8.0,11,PLT_11,0
CUST_0897,28,1,<3L,1,37456,3,24,10,0,8.0,5,PLT_06,1
CUST_0898,29,3,3-7L,3,31180,12,407,10,0,9.0,25,PLT_08,0
CUST_0899,27,1,3-7L,3,224616,36,211,5,1,8.0,0,PLT_07,1
CUST_0900,28,1,>15L,2,32729,36,53,5,0,8.0,30,PLT_12,0
CUST_0901,37,1,<3L,2,89843,12,417,4,1,8.0,19,PLT_13,0
CUST_0902,29,1,>15L,2,343345,6,100,6,0,8.0,8,PLT_01,1
CUST_0903,46,1,>15L,1,109334,6,302,7,1,8.0,38,PLT_15,0
CUST_0904,55,2,<3L,2,112040,24,88,7,0,8.0,18,PLT_02,0
CUST_0905,31,2,3-7L,4,166450,36,342,8,0,8.0,40,PLT_09,0
CUST_0906,40,3,>15L,4,91116,12,182,7,0,8.0,9,PLT_10,0
CUST_0907,43,3,>15L,5,112471,24,27,6,0,7.5,9,PLT_04,0
CUST_0908,43,2,3-7L,1,45520,24,188,9,1,8.0,11,PLT_11,0
CUST_0909,38,1,3-7L,3,151443,12,38,8,1,8.5,1,PLT_15,0
CUST_0910,46,2,3-7L,2,83348,24,95,10,0,8.5,35,PLT_03,1
CUST_0911,43,2,7-15L,1,18352,12,33,7,0,8.5,16,PLT_02,0
CUST_0912,23,1,3-7L,1,72718,12,7,6,0,8.0,14,PLT_08,0
CUST_0913,48,2,7-15L,2,10554,6,42,12,0,7.5,39,PLT_14,0
CUST_0914,48,2,<3L,1,105993,24,138,9,0,8.0,75,PLT_07,0
CUST_0915,28,2,<3L,1,49670,12,118,6,0,7.5,2,PLT_09,0
CUST_0916,38,2,3-7L,2,274976,6,125,7,0,8.5,20,PLT_03,0
CUST_0917,46,1,3-7L,1,88583,24,51,8,0,7.5,13,PLT_01,0
CUST_0918,35,3,3-7L,4,125410,12,208,6,0,8.5,9,PLT_13,0
CUST_0919,50,3,3-7L,1,25864,36,219,6,1,8.5,56,PLT_09,0
CUST_0920,66,1,3-7L,1,103534,6,79,13,0,8.5,28,PLT_14,0
CUST_0921,28,3,<3L,3,35863,12,383,5,0,8.5,17,PLT_05,1
CUST_0922,22,2,3-7L,3,143259,6,185,6,0,8.0,7,PLT_05,0
CUST_0923,41,3,>15L,1,24472,36,224,6,1,8.0,16,PLT_03,0
CUST_0924,46,3,3-7L,2,65371,3,58,8,0,8.0,11,PLT_13,0
CUST_0925,35,2,3-7L,3,23710,12,7,8,0,7.5,4,PLT_08,0
CUST_0926,55,1,3-7L,2,66214,24,360,10,0,7.5,8,PLT_08,0
CUST_0927,22,1,>15L,3,301941,12,311,15,0,7.5,3,PLT_01,0
CUST_0928,46,2,<3L,3,106618,36,23,6,0,9.0,10,PLT_15,1
CUST_0929,30,2,7-15L,3,58331,24,84,5,0,7.5,19,PLT_04,1
CUST_0930,58,1,7-15L,2,10000,6,194,11,0,8.5,0,PLT_06,0
CUST_0931,61,1,7-15L,5,39005,3,190,6,1,7.5,21,PLT_09,0
CUST_0932,28,3,<3L,3,87528,6,354,10,0,9.0,0,PLT_02,0
CUST_0933,31,3,7-15L,4,39787,6,27,6,1,8.0,10,PLT_07,0
CUST_0934,48,2,<3L,1,187534,24,101,6,1,8.0,12,PLT_10,0
CUST_0935,33,1,3-7L,1,63400,36,18,7,0,8.0,21,PLT_01,0
CUST_0936,37,1,7-15L,3,141899,3,88,8,0,8.5,21,PLT_10,0
CUST_0937,38,1,<3L,2,70538,12,7,8,2,7.5,8,PLT_04,0
CUST_0938,22,3,7-15L,2,48012,12,411,7,0,8.5,1,PLT_10,1
CUST_0939,37,1,<3L,1,41066,3,134,10,1,8.0,17,PLT_11,1
CUST_0940,29,2,7-15L,5,26642,12,341,6,1,7.5,10,PLT_15,0
CUST_0941,32,1,3-7L,3,143959,12,11,9,1,7.0,6,PLT_15,0
CUST_0942,55,2,<3L,1,42514,12,46,10,0,8.5,4,PLT_15,0
CUST_0943,22,2,<3L,6,90929,12,54,13,0,7.5,1,PLT_12,0
CUST_0944,47,3,>15L,2,39316,24,87,7,0,8.5,5,PLT_07,1
CUST_0945,34,1,<3L,1,25174,6,292,9,0,7.5,9,PLT_03,0
CUST_0946,34,1,<3L,5,93350,24,87,8,1,8.0,9,PLT_03,0
CUST_0947,47,1,3-7L,1,32946,12,41,10,0,8.0,13,PLT_15,0
CUST_0948,42,3,7-15L,2,43460,24,12,6,0,8.0,6,PLT_04,1
CUST_0949,44,3,3-7L,3,22049,12,14,12,1,8.0,37,PLT_08,0
CUST_0950,49,2,<3L,2,40356,24,256,11,3,8.5,10,PLT_14,1
CUST_0951,34,2,3-7L,2,61040,24,105,6,1,8.5,8,PLT_03,0
CUST_0952,30,2,<3L,7,47572,12,233,8,0,8.0,0,PLT_08,0
CUST_0953,24,1,<3L,2,115218,12,206,8,0,8.0,13,PLT_10,0
CUST_0954,28,3,3-7L,5,67266,36,26,5,0,8.0,13,PLT_09,0
CUST_0955,70,2,7-15L,3,707753,24,27,7,0,9.0,13,PLT_12,0
CUST_0956,52,2,<3L,3,84069,36,253,10,0,8.5,32,PLT_08,0
CUST_0957,22,2,3-7L,2,14937,24,229,5,0,7.5,21,PLT_15,0
CUST_0958,22,1,3-7L,2,50498,12,85,10,0,7.5,30,PLT_08,0
CUST_0959,43,1,>15L,2,54122,6,14,6,2,9.0,0,PLT_09,0
CUST_0960,44,3,>15L,5,36647,6,7,8,0,7.5,5,PLT_04,0
CUST_0961,44,1,7-15L,2,63455,36,61,6,0,9.0,5,PLT_12,0
CUST_0962,34,2,<3L,5,35784,12,7,10,0,8.0,16,PLT_03,0
CUST_0963,36,1,<3L,5,78139,3,47,5,0,7.0,8,PLT_08,0
CUST_0964,41,2,3-7L,2,13004,24,97,10,1,8.0,22,PLT_01,0
CUST_0965,39,1,3-7L,3,149541,24,23,12,1,8.0,7,PLT_14,0
CUST_0966,22,2,3-7L,4,16938,6,19,7,0,8.5,3,PLT_15,0
CUST_0967,35,3,7-15L,3,48492,6,408,10,1,8.0,5,PLT_10,1
CUST_0968,27,1,>15L,2,33317,12,158,9,0,8.0,3,PLT_01,0
CUST_0969,40,2,7-15L,6,76476,3,490,8,1,9.0,3,PLT_04,0
CUST_0970,70,2,3-7L,1,51710,24,76,5,0,7.0,3,PLT_10,0
CUST_0971,42,2,7-15L,3,73227,12,203,10,0,8.0,0,PLT_03,0
CUST_0972,34,3,3-7L,3,145648,24,41,9,1,8.0,18,PLT_10,1
CUST_0973,49,3,<3L,3,110734,24,173,11,1,7.0,7,PLT_02,1
CUST_0974,43,1,7-15L,2,61638,12,24,12,1,7.0,0,PLT_09,0
CUST_0975,43,1,<3L,5,86474,12,7,11,0,8.0,6,PLT_12,0
CUST_0976,45,1,3-7L,2,287220,12,482,3,0,7.5,35,PLT_12,0
